post_id,musician_screen_name,post_created_at,musician_post,musician_post_hashtags,musician_post_mentions,musician_post_favorite_count,musician_post_retweet_count
1117102520428576768,GabrielleAplin,Sat Apr 13 16:29:30 +0000 2019,@fctayswift Sim sim por favor,#,@fctayswift@,5,0
1117046244352905216,GabrielleAplin,Sat Apr 13 12:45:53 +0000 2019,@juliet_cordelia @taylorswift13 Can you believe!! Taylor please take me on tour with you lol,#,@juliet_cordelia@taylorswift13@,166,29
1117012916862169088,GabrielleAplin,Sat Apr 13 10:33:27 +0000 2019,@ninanesbitt @jonstonevideo Omg that second picture is cooool you are a ⭐️⭐️⭐️⭐️⭐️⭐️⭐️,#,@ninanesbitt@jonstonevideo@,55,1
1116641008777932801,GabrielleAplin,Fri Apr 12 09:55:37 +0000 2019,@SampleAnswer @JohnKennedy @RadioX Yeeees Maurice! ☺️,#,@SampleAnswer@JohnKennedy@RadioX@,1,0
1116348133833887749,GabrielleAplin,Thu Apr 11 14:31:50 +0000 2019,How do you feel about an acoustic version of Nothing Really Matters? 🌺🔒🌺 https://t.co/vXsZE2GMqN,#,@,733,50
1116322110018850818,GabrielleAplin,Thu Apr 11 12:48:25 +0000 2019,"RT @BarnOnTheFarm: 🌾 Absolutely buzzing to reveal a ton more incredible artists for #BOTF2019! 🌞

We’ve got longtime favourites @mavericksa…",#BOTF2019#,@BarnOnTheFarm@,0,32
1116022400615952384,GabrielleAplin,Wed Apr 10 16:57:29 +0000 2019,@AshLondonLIVE 💕💕💕💕🥰,#,@AshLondonLIVE@,1,0
1115274248099127296,GabrielleAplin,Mon Apr 08 15:24:36 +0000 2019,Uma cerveja por favor 😎🍺 priorities lol,#,@,231,36
1115271571449446400,GabrielleAplin,Mon Apr 08 15:13:58 +0000 2019,"Looking back through old pics of when I went to Brazil.

I can't wait to return one day, I'm even learning Portuges… https://t.co/MHYwAHFgAo",#,@,844,88
1115157690144235520,GabrielleAplin,Mon Apr 08 07:41:26 +0000 2019,"RT @alfastf: nothing really matters, but youuhhh @GabrielleAplin https://t.co/3C0Spj4bKh",#,@alfastf@GabrielleAplin@,0,3
1114602705937489920,GabrielleAplin,Sat Apr 06 18:56:08 +0000 2019,Lil a vowel please Nicki https://t.co/ZdJHWYhwTB,#,@,41,7
1114192772855214081,GabrielleAplin,Fri Apr 05 15:47:12 +0000 2019,I got to turn my dining room into a space garden today 🌺💫🔒 https://t.co/i8adRVAsH1,#,@,837,62
1119285123583762432,Houndmouth,Fri Apr 19 17:02:23 +0000 2019,California Voodoo Part II. Out next Friday 4/26. Get notified right when it drops: https://t.co/Fmr7ZXKMOV https://t.co/2nlF3rWcgd,#,@,32,6
1118656971622711302,Houndmouth,Wed Apr 17 23:26:20 +0000 2019,sedona https://t.co/MpYwETapUd,#,@,562,69
1118156861398769669,Houndmouth,Tue Apr 16 14:19:04 +0000 2019,@TheLiamJones 4/26 :),#,@TheLiamJones@,3,0
1117593734147866624,Houndmouth,Mon Apr 15 01:01:24 +0000 2019,@chloeassh Girrrrl they should send us a whip for that song.,#,@chloeassh@,2,0
1116734890152800257,Houndmouth,Fri Apr 12 16:08:40 +0000 2019,RT @TheVogue: FOR BACK TO BACK NIGHTS! Friday 4/26 &amp; Saturday 4/27 @Houndmouth performs at #thevogueindy with support @HARPOOOONER. Tickets…,#thevogueindy#,@TheVogue@Houndmouth@HARPOOOONER@,0,4
1115666530635796480,Houndmouth,Tue Apr 09 17:23:23 +0000 2019,Two new tracks out this weekend for RSD! Tag your local record store to show support &amp; let them know you’re comin’… https://t.co/J7Iuyx4X0w,#,@,67,10
