music_lover_id,music_lover_name,music_lover_followers_count,music_lover_friends_count,post_created_at,post_text,post_hashtags,post_mentions,post_favorite_count,post_retweet_count
4503119260,B_lieveChildren,5806,6297,Fri Apr 19 19:18:19 +0000 2019,"RT @SolAdentro: #nxivm
#hillaryclinton
#clintonfoundation
https://t.co/7EPQFlBMfW

https://t.co/T2gmqOag79

https://t.co/MPJckB00Iy

https:…",#nxivm#hillaryclinton#clintonfoundation#,@SolAdentro@,0,1
811754624,77Mays,160,605,Fri Apr 19 19:19:27 +0000 2019,"I don’t agree or disagree with Anquan Bolden. His rationale is not my issue. Feasibility is. Most, if not all, scho… https://t.co/qN0sr6Xx8i",#,@,0,0
506452691,GennyRotten,80,419,Fri Apr 19 19:18:51 +0000 2019,"RT @ChiefKurtzz: @CBorrromeo @WhiteHouse @wwp Comrade, a 'white lie' is when my wife asks if I emptied the dishwasher, and I say I had when…",#,@ChiefKurtzz@CBorrromeo@WhiteHouse@wwp@,0,28
950785710574927873,cryptoindexfund,685,4998,Fri Apr 19 19:18:14 +0000 2019,"RT @anguschampion: Some news: I am no longer working full time in the bitcoin/cryptocurrency industry, and have taken a role outside it. I’…",#,@anguschampion@,0,7
2964427611,snehashishrout,226,1762,Fri Apr 19 19:18:04 +0000 2019,"RT @saliltripathi: If @priyankac19 left @INCIndia because of how she was treated, that's an honourable reason and she deserves support. If…",#,@saliltripathi@priyankac19@INCIndia@,0,659
579492170,ROGMusicAfrica,4348,2274,Fri Apr 19 11:12:43 +0000 2019,#NowPlaying 101.23fm Sabina Ddumba Live On - ROG FM   &gt; TuneIn https://t.co/vegSJeUZSJ,#NowPlaying#,@,0,0
579492170,ROGMusicAfrica,4348,2274,Thu Apr 18 11:17:23 +0000 2019,#NowPlaying 101.23fm Sabina Ddumba Live On - ROG FM   &gt; TuneIn https://t.co/vegSJeUZSJ,#NowPlaying#,@,0,0
1093151774939197440,shoeeth,266,125,Wed Apr 17 21:14:02 +0000 2019,🤲🏾 I stan Sabina Ddumba &amp; Seinabo Sey🤲🏾 black queens,#,@,0,0
894318790917357568,nohamin,110,90,Wed Apr 17 21:09:49 +0000 2019,@shoeeth Sabina Ddumba?,#,@shoeeth@,0,0
579492170,ROGMusicAfrica,4348,2274,Wed Apr 17 11:21:44 +0000 2019,#NowPlaying 101.23fm Sabina Ddumba Live On - ROG FM   &gt; TuneIn https://t.co/vegSJeUZSJ,#NowPlaying#,@,0,0
53867822,raytwin,126,72,Fri Apr 19 19:02:37 +0000 2019,"Here to see Elle Fanning in her new film, Teen Spirit. Featuring performances and music written by Tegan and Sara,… https://t.co/0D2k2wqCzf",#,@,0,0
1661402299,heyitslexandra,134,135,Fri Apr 19 18:50:08 +0000 2019,"@richeepeace Panic! At The Disco 
Fall Out Boy
Twenty One Pilots 
The 1975
Marina
Queen 👼🏻
Little Mix
Lana Del Ray… https://t.co/TytBoCf9Ti",#,@richeepeace@,0,0
14426892,chorusfm,84498,421,Fri Apr 19 18:16:03 +0000 2019,Tegan and Sara’s Book Will Be Out on September 24th https://t.co/djUaaNSMpn https://t.co/GZ3TdFnrTN,#,@,1,0
134646743,kickassndoll,587,96,Fri Apr 19 17:59:57 +0000 2019,@ashwanikapoor_ @adia311 kayak di video clip tegan &amp; sara - stop desire. 😃😍,#,@ashwanikapoor_@adia311@,0,0
225629840,Spacedude22,289,571,Fri Apr 19 17:43:28 +0000 2019,Escuchar a Tegan &amp; Sara me pone muy triste,#,@,0,0
881533638101393409,StuntOnDem,22,38,Fri Apr 19 19:15:38 +0000 2019,I wonder when YFN Lucci is going to drop Wish Me Well 3?,#,@,0,0
1641632479,GloriousBraham1,509,586,Fri Apr 19 19:03:42 +0000 2019,"RT @BETMusic: Unbothered! Reginae Carter is showing out on the 'gram in light of her alleged split from rapper, YFN Lucci. See Nae slaying…",#,@BETMusic@,0,3
981389739164143621,killkamia,131,43,Fri Apr 19 18:59:50 +0000 2019,https://t.co/rIBwOPNecp,#,@,0,0
