music_lover_id,music_lover_name,music_lover_followers_count,music_lover_friends_count,post_created_at,post_text,post_hashtags,post_mentions,post_favorite_count,post_retweet_count
25318855,tAzArnold,25654,1051,Wed Apr 17 22:06:34 +0000 2019,"RT @okayplayer: Hear SA-RA’s first song in a decade, “If You Miss You Kiss You,” featuring Jon Bap: https://t.co/Ugqommn5bx https://t.co/YP…",#,@okayplayer@,0,17
3247144948,AirplayNinja,1529,28,Tue Apr 16 23:34:07 +0000 2019,"#Firstplay: ""Beastmode (feat. Tanna2Trappy)"" by Symbolyc One on BBC Radio 1Xtra (#1Xtra)",#Firstplay#1Xtra#,@,1,0
36825201,MayaCrystalE,1541,1064,Fri Apr 19 19:05:23 +0000 2019,"RT @PoloWill: Teyana Taylor in Air Fear Of God, for ID-Mag. They killed this. https://t.co/HLopa49bU3",#,@PoloWill@,0,227
72974040,miNAJJyogirl,2097,995,Fri Apr 19 19:05:16 +0000 2019,"Teyana Taylor can rock any outfit. Literally. Dressed up, feminine chill, tomboy chill ...shawty does everything",#,@,0,0
160925676,InqCVargas,5689,2014,Fri Apr 19 18:55:15 +0000 2019,@BobBradyPhilly And for context: https://t.co/CGH91m4kVw,#,@BobBradyPhilly@,0,0
88174182,cratesofjr,1458,1027,Fri Apr 19 18:31:38 +0000 2019,RT @jazzfm: Join Nigel Williams this Saturday from 10am ft 2 live sessions on the show this week… pianist Bill Laurance tells us all about…,#,@jazzfm@,0,3
5929412,mkikuta,516,1582,Fri Apr 19 18:02:34 +0000 2019,"Amazon Musicにあるハービー・ハンコックのThe Sorcerer (Live) [feat. Ron Carter, Branford Marsalis, Wynton Marsalis &amp; Tony Williams… https://t.co/FunjPY3jiZ",#,@,0,0
400308967,BlakeAlguire,81,292,Fri Apr 19 17:46:00 +0000 2019,"Tony Williams owned 3 RE/MAX offices/franchises for years in the NW Atlanta market, when he was presented EXP Realt… https://t.co/z7DdXV4tog",#,@,0,0
356924149,jefeafrica,1175,458,Fri Apr 19 17:22:53 +0000 2019,THE WORLD FAMOUS TONY WILLIAMS,#,@,0,0
1029420049659060224,peachybabebtw,128,134,Fri Apr 19 19:05:58 +0000 2019,"Me after saying ""it's lit"" a lot while me and my friend were playing overwatch: ""yknow....like Travis Scott...""

My… https://t.co/EStjvWPCQw",#,@,0,0
998218133126172673,jp3_gmd,9,98,Fri Apr 19 19:05:33 +0000 2019,RT @bestoflisa: liked by tyga and dj snake sjsjsjsj https://t.co/CHsKiurEkw,#,@bestoflisa@,0,621
773963841835266048,asapyamsgang,80,71,Fri Apr 19 19:05:16 +0000 2019,#np tyga - ja rule &amp; ashanti,#np#,@,0,0
1708648028,coreyjayjay,391,422,Fri Apr 19 19:04:33 +0000 2019,RT @jamesblountt: I wonder if Travis let’s Kylie listen to Tyga’s music around him. ‘Taste’ comes on and Kylie has to act like it ain’t a b…,#,@jamesblountt@,0,1
74598884,Chelsierae777,91,187,Fri Apr 19 19:03:11 +0000 2019,My emo-non-dancing ass when City Girls or Tyga comes on https://t.co/fMIs1ERuwN,#,@,0,0
