music_lover_id,music_lover_name,music_lover_followers_count,music_lover_friends_count,post_created_at,post_text,post_hashtags,post_mentions,post_favorite_count,post_retweet_count
543047617,airyptica,202,554,Fri Apr 26 15:41:11 +0000 2019,RT @Variety: The film is being booked into awards-qualifying theatrical engagements in New York and Los Angeles https://t.co/TeoBN6YJ7L,#,@Variety@,0,11
861366176,kara_newcomer,227,323,Fri Apr 26 15:41:14 +0000 2019,"RT @blxxdykisses: I got $5 and a Kit Kat to anyone out there who still listens to:

- A Day to Remember
- Sleeping With Sirens
- My Chemica…",#,@blxxdykisses@,0,5301
1462601000,CesminazMusic,1144,3818,Fri Apr 26 15:40:13 +0000 2019,RT @whileshesleeps: all points east https://t.co/M4P2MULuOs https://t.co/Juj7wCmmbj,#,@whileshesleeps@,0,15
1086372052448280581,frnciscastle,14,37,Fri Apr 26 15:38:45 +0000 2019,mother tongue by bring me the horizon is my fave,#,@,0,0
1245458868,allanr76,153,313,Fri Apr 26 15:38:15 +0000 2019,"RT @blxxdykisses: I got $5 and a Kit Kat to anyone out there who still listens to:

- A Day to Remember
- Sleeping With Sirens
- My Chemica…",#,@blxxdykisses@,0,5301
1035709249509355520,airospvce,1491,531,Fri Apr 26 15:37:42 +0000 2019,If Bring me the Horizon and Architects can do it anyone can,#,@,0,0
2776378851,Loveu2peaces,489,1370,Fri Apr 26 15:42:31 +0000 2019,new Bruce Springsteen song hello sunshine reminds me of the 70s French song Jai public de vivre that Julio iglesias… https://t.co/Ci8CjymL06,#,@,0,0
461356671,gerardovalds,70,132,Fri Apr 26 15:42:29 +0000 2019,RT @springsteen: New album #WesternStars coming June 14. “This record is a return to my solo recordings featuring character driven songs an…,#WesternStars#,@springsteen@,0,5691
463090186,howet47,26,110,Fri Apr 26 15:42:09 +0000 2019,RT @springsteen: “Hello Sunshine” – the first track from #WesternStars – is here! Watch the lyric video and pre-order the album now https:/…,#WesternStars#,@springsteen@,0,1381
822641950759206912,MyDCANews,276,8,Fri Apr 26 15:42:06 +0000 2019,"RT @nbcwashington: Fresh off his Broadway run, New Jersey's Bruce Springsteen looked West for inspiration on a new album he's planning to r…",#,@nbcwashington@,0,1
235249082,winstarvander,1553,373,Fri Apr 26 15:42:04 +0000 2019,Bruce Springsteen has a new album out. It's country . . . and it's good. https://t.co/22UAhBHlEj,#,@,0,0
91382310,kdtv65,36,107,Fri Apr 26 15:38:48 +0000 2019,"Calvin Harris, Rag'n'Bone Man - Giant (Lyric Video)",#,@,0,0
211539016,LuisSPS,251,171,Fri Apr 26 15:42:02 +0000 2019,"Bixa antiga gosta de Madonna, Celine dion, Cyndi Lauper. Não tinha essas merdas de funk para estragar a festa. São… https://t.co/5QTwvIG4rk",#,@,0,0
2456050406,ARPS_19,900,1268,Fri Apr 26 15:41:52 +0000 2019,"@angsadarat Ku baca nama mu, kebayang Celine Dion nyanyi loh mas... Hahaha",#,@angsadarat@,0,0
1348699626,anjellikaaa,388,404,Fri Apr 26 15:36:43 +0000 2019,celine dion's voice is so beautiful dont argue with me,#,@,0,0
784817988,chillysawwc,127,141,Fri Apr 26 15:26:33 +0000 2019,"@MissAbdo20 But let’s not b Lyk them stop the chase, we ain’t gonna win the race",#,@MissAbdo20@,1,0
146476513,FeatherandBlack,3555,1256,Fri Apr 26 15:15:22 +0000 2019,@GilliBeattie Hi Gilli - We are very sorry to hear that this has happened to your bed. If you would like to DM with… https://t.co/b2d2OEjNpy,#,@GilliBeattie@,0,0
229288815,elektrikflow,1742,274,Fri Apr 26 15:38:29 +0000 2019,RT @pettierblackboy: No shade but Chloe x Halle have their own sound and produce all of their own music. Not MANY of the girls can relate i…,#,@pettierblackboy@,0,488
734188256128991233,periwinklewwish,403,216,Fri Apr 26 15:33:41 +0000 2019,RT @cxhupdates: chloe x halle at n.c. a&amp;t state university today https://t.co/jrf5bbLhpH,#,@cxhupdates@,0,105
22756367,FlavioVelho,39,121,Fri Apr 26 15:30:00 +0000 2019,Nova adição às Mais queridas: Chloe x Halle / Wolf at Your Door https://t.co/Zec1n2SPMd @DeezerBR,#,@DeezerBR@,0,0
965298826692014080,beytalented,278,235,Fri Apr 26 15:29:54 +0000 2019,Sorry demo gives me chloe x Halle tease,#,@,2,0
3379276973,lea_asc,160,259,Fri Apr 26 15:42:33 +0000 2019,RT @hanclmnts: decided to put a coin in for every time i get upset over something incredibly minor ........ started 2 hours ago https://t.c…,#,@hanclmnts@,0,15241
950752002233061377,LoserVandross,19,35,Fri Apr 26 15:42:32 +0000 2019,"RT @Collector_Cup: Attention Operators: 

Day 2 of the @Rainbow6Game &amp; @Collector_Cup giveaway is now live!

4 Days left to win a FREE R6 S…",#,@Collector_Cup@Rainbow6Game@Collector_Cup@,0,2155
876213130589818881,NicholasTron18,153,2001,Fri Apr 26 15:42:31 +0000 2019,"@SwitchUnderG Never seen the show!

But yeah, after I give you the coin you’ll be able to tap into super secret hid… https://t.co/R2zC1hjKUi",#,@SwitchUnderG@,0,0
743558040448798720,Chloarnold1,188,148,Fri Apr 26 15:42:31 +0000 2019,RT @hanclmnts: decided to put a coin in for every time i get upset over something incredibly minor ........ started 2 hours ago https://t.c…,#,@hanclmnts@,0,15241
1830996084,OliviaMaike,100,138,Fri Apr 26 15:42:30 +0000 2019,RT @hanclmnts: decided to put a coin in for every time i get upset over something incredibly minor ........ started 2 hours ago https://t.c…,#,@hanclmnts@,0,15241
